user_id,age,gender,has_children,home_country,home_city,years_on_platform,total_trips_booked,total_sessions,avg_session_duration_s,total_clicks,total_trip_duration,total_distance_flown,total_flight_discount_count,total_hotel_discount_count,total_spent_flights,total_spent_hotels,avg_seats_booked,avg_bags_booked,avg_nights_hotel,avg_rooms_hotel,booking_rate_per_session,booking_segment,age_buckets,customer_value_score,perk
553151,48,F,True,usa,omaha,2,4,8,92.125,99,13.0,6153.349418463684,8,8,1081.92,795.0,1.0,1.0,6.5,1.0,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
553208,26,F,False,usa,richmond,2,1,9,120.66666666666667,146,0.0,0.0,9,9,0.0,531.0,,,9.0,1.0,0.1111111111111111,Low Booker,under 30,2,3% Personal Discount valid 1 year
553219,49,F,False,usa,washington,2,5,9,132.44444444444446,160,11.0,8168.149799788931,9,9,1216.1499999999999,3008.7,1.0,0.75,3.6,1.4,0.5555555555555556,Frequent Booker,40th,3,One-time free breakfast for the entire stay
553220,59,F,True,usa,bakersfield,2,3,7,104.42857142857143,98,6.0,2235.4305593240438,7,7,388.199,2602.0,1.0,0.0,3.3333333333333335,1.3333333333333333,0.42857142857142855,Occasional Booker,50th,2,3% Personal Discount valid 1 year
553231,49,F,True,usa,milwaukee,2,3,8,113.875,122,7.0,3079.9474832135857,8,8,715.3,1334.4,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.375,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
553245,27,M,True,usa,norfolk,2,1,8,121.25,131,12.0,466.36711771038915,8,8,85.66,2068.0,1.0,0.0,11.0,1.0,0.125,Low Booker,under 30,2,3% Personal Discount valid 1 year
553339,44,F,False,usa,riverside,2,4,8,139.875,150,18.0,9357.085879895652,8,8,1508.24,4782.0,1.0,1.0,4.666666666666667,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
553361,43,F,False,usa,memphis,2,4,8,109.75,117,14.0,3412.466038641567,8,8,887.14,2131.6,1.6666666666666667,1.0,4.666666666666667,1.3333333333333333,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
553456,44,M,False,usa,nashville,2,3,8,127.375,137,6.0,5149.671006224631,8,8,1585.31,1494.0,1.6666666666666667,0.6666666666666666,1.5,2.0,0.375,Occasional Booker,40th,3,One-time free breakfast for the entire stay
553533,42,F,True,usa,rochester,2,1,9,76.55555555555556,92,2.0,922.892452364567,9,9,158.96,87.0,1.0,1.0,1.0,1.0,0.1111111111111111,Low Booker,40th,1,10% Discount for Next Booking valid 6 months
553559,22,F,True,usa,los angeles,2,2,8,105.375,113,4.0,3516.5059282519755,8,8,665.04,1539.0,1.0,1.0,5.0,1.0,0.25,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
553568,44,F,True,usa,los angeles,2,4,8,135.125,144,19.0,7479.493744975347,8,8,1386.69,1487.0,1.0,0.25,3.25,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
553607,53,F,True,usa,omaha,2,3,9,117.33333333333333,141,17.0,5092.9316779590645,9,9,1047.3319999999999,3296.55,1.3333333333333333,0.6666666666666666,4.666666666666667,1.3333333333333333,0.3333333333333333,Occasional Booker,50th,2,3% Personal Discount valid 1 year
553631,60,F,False,usa,denver,2,0,9,49.666666666666664,59,0.0,0.0,9,9,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
553633,69,F,False,usa,birmingham,2,0,9,52.44444444444444,64,0.0,0.0,9,9,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
553645,54,F,False,usa,cleveland,2,4,8,204.375,220,11.0,4376.256424111958,8,8,802.8699999999999,3020.0,1.0,1.0,1.6666666666666667,1.6666666666666667,0.5,Occasional Booker,50th,3,One-time free breakfast for the entire stay
553664,53,F,False,canada,ottawa,2,2,8,209.25,225,7.0,3386.8873926822553,8,8,632.7905,1091.7,1.0,0.5,2.5,1.0,0.25,Occasional Booker,50th,2,3% Personal Discount valid 1 year
553690,69,F,False,usa,los angeles,2,0,8,105.875,111,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
553704,25,F,False,usa,los angeles,2,2,8,172.25,186,1.0,2811.5667120157686,8,8,926.991,1362.0,2.0,1.0,4.5,1.5,0.25,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
553743,19,F,True,usa,dallas,2,1,8,96.625,103,6.0,394.5841459750031,8,8,75.29,0.0,1.0,0.0,,,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
553751,43,F,False,usa,new york,2,3,8,103.0,110,13.0,2939.2464676206455,8,8,544.37,2158.55,1.0,0.6666666666666666,3.3333333333333335,1.0,0.375,Occasional Booker,40th,2,3% Personal Discount valid 1 year
553754,49,F,True,usa,shreveport,2,3,8,105.625,114,13.0,5176.239352969399,8,8,1076.84,1142.0,1.3333333333333333,0.3333333333333333,3.0,1.3333333333333333,0.375,Occasional Booker,40th,2,3% Personal Discount valid 1 year
553773,49,F,True,usa,fort worth,2,3,7,93.14285714285714,89,14.0,5154.5903248540635,7,7,1106.48,2853.0,1.3333333333333333,0.0,3.6666666666666665,1.3333333333333333,0.42857142857142855,Occasional Booker,40th,2,3% Personal Discount valid 1 year
553783,35,F,False,usa,los angeles,2,1,8,70.75,77,2.0,177.21427417333723,8,8,30.0,351.0,1.0,0.0,1.0,1.0,0.125,Low Booker,30th,1,10% Discount for Next Booking valid 6 months
553791,35,F,True,usa,new york,2,3,8,140.75,151,16.0,6483.1318173308355,8,8,1113.4,2076.0,1.0,1.0,4.333333333333333,1.0,0.375,Occasional Booker,30th,3,One-time free breakfast for the entire stay
553805,51,F,True,usa,minneapolis,2,2,8,108.75,118,5.0,3200.679638794363,8,8,917.36,943.0,1.5,0.5,1.0,1.5,0.25,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
553876,32,M,False,usa,winston-salem,2,3,8,144.125,155,17.0,5451.58992496475,8,8,801.799,2210.0,1.3333333333333333,0.3333333333333333,4.0,1.5,0.375,Occasional Booker,30th,3,One-time free breakfast for the entire stay
553901,56,F,True,usa,omaha,2,3,8,93.375,100,17.0,2411.839795493794,8,8,826.7349999999999,5676.1,2.5,2.0,7.0,1.6666666666666667,0.375,Occasional Booker,50th,2,3% Personal Discount valid 1 year
553904,21,F,False,canada,montreal,2,2,8,138.75,149,16.0,12902.91348841347,8,8,2405.1,2618.0,1.5,0.0,6.5,1.5,0.25,Occasional Booker,under 30,3,One-time free breakfast for the entire stay
553938,45,F,False,usa,oakland,2,2,6,117.16666666666667,94,9.0,5762.329156775311,6,6,1051.4099999999999,496.0,1.0,1.0,3.0,1.0,0.3333333333333333,Occasional Booker,40th,2,3% Personal Discount valid 1 year
553943,48,F,False,usa,tucson,2,4,8,155.25,168,17.0,8027.789598604522,8,8,2763.07,1317.0,1.5,0.5,2.0,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
553955,50,F,False,usa,san antonio,2,6,8,171.25,184,16.0,8245.107400086898,8,8,1445.1399999999999,1349.0,1.0,0.6666666666666666,1.6666666666666667,1.0,0.75,Frequent Booker,50th,3,One-time free breakfast for the entire stay
553967,42,F,True,usa,phoenix,2,2,6,70.16666666666667,56,8.0,5047.0095167916115,6,6,842.19,496.0,1.0,0.0,4.0,1.0,0.3333333333333333,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
553984,49,F,False,usa,san antonio,2,1,8,72.875,77,5.0,2128.0122862512712,8,8,351.027,700.0,1.0,1.0,4.0,1.0,0.125,Low Booker,40th,1,10% Discount for Next Booking valid 6 months
553985,37,F,False,usa,san jose,2,2,6,104.83333333333333,84,9.0,5210.922818163024,6,6,923.4,207.0,1.0,0.0,3.0,1.0,0.3333333333333333,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
554026,55,F,True,usa,los angeles,2,4,8,136.375,146,14.0,9006.367922298563,8,8,1915.6,1935.1999999999998,1.25,0.25,2.25,1.25,0.5,Occasional Booker,50th,3,One-time free breakfast for the entire stay
554079,39,F,False,usa,san diego,2,5,8,131.625,143,11.0,8764.132031443673,8,8,1472.3609999999999,3253.3,1.0,0.6666666666666666,4.0,1.0,0.625,Frequent Booker,30th,3,One-time free breakfast for the entire stay
554141,40,F,False,usa,new york,2,4,9,114.77777777777777,139,6.0,7331.085324637365,9,9,1417.3799999999999,2001.45,1.3333333333333333,0.6666666666666666,3.0,1.5,0.4444444444444444,Occasional Booker,40th,2,3% Personal Discount valid 1 year
554155,44,F,False,canada,gatineau,2,2,9,94.66666666666667,113,3.0,688.7638066091289,9,9,114.49,2570.0,1.0,1.0,3.0,1.5,0.2222222222222222,Occasional Booker,40th,2,3% Personal Discount valid 1 year
554163,39,F,True,usa,tucson,2,6,8,181.25,194,25.0,13432.81877828758,8,8,2496.0,1479.0,1.0,0.6666666666666666,3.4,1.0,0.75,Frequent Booker,30th,3,One-time free breakfast for the entire stay
554175,47,F,False,usa,tallahassee,2,3,9,96.33333333333333,117,14.0,7230.065194298058,9,9,2080.3,1543.0,1.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,0.3333333333333333,Occasional Booker,40th,2,3% Personal Discount valid 1 year
554202,19,F,False,usa,new york,2,2,8,131.25,142,3.0,3870.8337245988196,8,8,770.4215,657.9,1.0,1.0,4.0,1.0,0.25,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
554213,30,F,False,usa,memphis,2,2,6,87.0,69,5.0,3906.344934704245,6,6,651.0699999999999,360.0,1.0,1.0,1.5,1.0,0.3333333333333333,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
554217,26,F,False,usa,boston,2,2,8,99.625,106,4.0,7645.351400899106,8,8,1982.45,870.0,1.5,0.5,3.0,2.0,0.25,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
554269,49,F,True,usa,san diego,2,3,10,94.6,127,11.0,10228.664126556767,10,10,1777.0810000000001,533.0,1.0,0.6666666666666666,2.3333333333333335,1.0,0.3,Occasional Booker,40th,2,3% Personal Discount valid 1 year
554284,36,F,True,usa,san antonio,2,2,8,114.25,123,4.0,2701.5131466860503,8,8,365.37,445.0,1.0,1.0,1.0,1.0,0.25,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
554289,22,F,False,usa,newark,2,1,8,70.0,75,0.0,0.0,8,8,0.0,1296.0,,,9.0,1.0,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
554299,69,F,False,usa,santa ana,2,0,8,58.0,63,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
554357,64,M,False,usa,st. louis,2,0,8,58.375,63,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
554413,43,F,True,usa,santa ana,2,4,8,134.25,142,22.0,12702.234362532217,8,8,2218.9125,2776.0,1.0,0.75,5.333333333333333,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
554444,35,F,False,usa,fort worth,2,3,8,163.875,174,10.0,4703.265500473548,8,8,829.49,804.0,1.0,1.0,1.6666666666666667,1.0,0.375,Occasional Booker,30th,2,3% Personal Discount valid 1 year
554450,26,F,False,usa,boston,2,0,9,80.55555555555556,98,0.0,0.0,9,9,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
554507,36,F,False,usa,norfolk,2,3,8,141.25,151,1.0,466.36711771038915,8,8,81.46,1164.0,1.0,0.0,2.3333333333333335,1.0,0.375,Occasional Booker,30th,2,3% Personal Discount valid 1 year
554532,40,F,False,canada,vancouver,2,3,8,148.875,160,13.0,8853.687127598429,8,8,1517.63,1754.0,1.0,0.3333333333333333,3.3333333333333335,1.0,0.375,Occasional Booker,40th,3,One-time free breakfast for the entire stay
554560,21,F,False,canada,calgary,2,1,8,83.25,89,5.0,3277.110820749494,8,8,469.05600000000004,906.3,1.0,0.0,3.0,1.0,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
554609,43,F,False,usa,baltimore,2,2,8,111.0,120,10.0,6912.310147936312,8,8,1227.4099999999999,1102.0,1.0,0.0,3.0,1.0,0.25,Occasional Booker,40th,2,3% Personal Discount valid 1 year
554632,18,F,False,usa,san antonio,2,1,8,74.375,81,0.0,0.0,8,8,0.0,91.8,,,1.0,1.0,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
554670,55,F,False,usa,austin,2,2,8,70.75,76,5.0,5175.166131323753,8,8,847.4639999999999,96.0,1.0,0.5,2.0,1.0,0.25,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
554681,25,F,True,usa,columbus,2,1,8,85.5,92,0.0,0.0,8,8,0.0,3500.0,,,7.0,2.0,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
554724,22,F,False,usa,norfolk,2,1,8,140.25,150,0.0,0.0,8,8,0.0,1090.0,,,5.0,1.0,0.125,Low Booker,under 30,2,3% Personal Discount valid 1 year
554753,41,F,True,usa,wichita,2,4,9,97.88888888888889,119,20.0,17178.870198306766,9,9,5684.92,1485.2,1.25,0.5,3.0,1.0,0.4444444444444444,Occasional Booker,40th,2,3% Personal Discount valid 1 year
554801,53,F,False,canada,toronto,2,3,8,76.25,82,12.0,17895.795393533237,8,8,3524.2799999999997,2798.0,1.0,0.0,3.0,1.0,0.375,Occasional Booker,50th,2,3% Personal Discount valid 1 year
554853,42,F,False,usa,new york,2,2,8,192.25,205,0.0,567.3064789113598,8,8,49.31,5865.0,1.0,0.0,12.5,1.0,0.25,Occasional Booker,40th,3,One-time free breakfast for the entire stay
554866,20,F,False,usa,akron,2,0,9,53.77777777777778,64,0.0,0.0,9,9,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
554885,38,F,False,usa,phoenix,2,5,8,177.875,191,22.0,10768.33147352594,8,8,1892.286,3827.2,1.0,1.0,3.4,1.0,0.625,Frequent Booker,30th,3,One-time free breakfast for the entire stay
554922,41,F,False,usa,winston-salem,2,1,8,102.625,110,5.0,1836.2206395730234,8,8,327.51,272.0,1.0,0.0,4.0,1.0,0.125,Low Booker,40th,1,10% Discount for Next Booking valid 6 months
554939,25,F,False,usa,phoenix,2,0,8,39.875,42,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
554949,27,F,True,usa,new york,2,0,8,75.25,80,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
554956,38,M,False,usa,houston,2,5,8,110.625,119,10.0,6898.174667935701,8,8,1128.8919999999998,2253.0,1.0,2.0,1.75,1.75,0.625,Frequent Booker,30th,2,3% Personal Discount valid 1 year
554961,46,F,False,usa,des moines,2,4,8,106.75,113,2.0,2335.362305726354,8,8,306.20000000000005,5343.0,1.0,0.5,7.0,1.6666666666666667,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
555030,25,F,False,usa,long beach,2,0,6,57.833333333333336,46,0.0,0.0,6,6,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
555058,19,F,False,usa,new york,2,2,8,102.875,110,31.0,7094.058346786163,8,8,1306.46,855.0,1.0,0.5,3.0,1.0,0.25,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
555075,19,F,False,usa,memphis,2,0,8,57.625,62,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
555083,60,F,True,usa,louisville,2,2,8,88.0,93,14.0,2971.4021589249414,8,8,521.85,4068.0,1.0,1.0,5.5,1.0,0.25,Occasional Booker,60+,2,3% Personal Discount valid 1 year
555108,40,F,False,usa,fort worth,2,3,8,89.875,96,12.0,4751.278511321658,8,8,830.79,1112.0,1.0,0.6666666666666666,4.0,1.0,0.375,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
555135,51,F,False,usa,houston,2,6,9,164.22222222222223,198,11.0,4590.662127660812,9,9,851.24,4388.1,1.0,0.3333333333333333,4.5,1.0,0.6666666666666666,Frequent Booker,50th,3,One-time free breakfast for the entire stay
555147,18,F,False,usa,denver,2,1,9,197.55555555555554,240,3.0,2612.9586341047675,9,9,517.59,104.0,1.0,1.0,1.0,1.0,0.1111111111111111,Low Booker,under 30,2,3% Personal Discount valid 1 year
555151,37,F,False,usa,baton rouge,2,6,8,129.25,138,21.0,13989.75496484144,8,8,2878.9900000000002,2107.8,1.25,0.75,2.8,1.4,0.75,Frequent Booker,30th,3,One-time free breakfast for the entire stay
555180,45,F,True,usa,houston,2,2,8,100.75,108,8.0,2215.0687917794453,8,8,386.41,3042.0,1.0,0.0,5.5,1.5,0.25,Occasional Booker,40th,2,3% Personal Discount valid 1 year
555186,40,F,True,usa,portland,2,4,8,191.5,207,11.0,11925.475848007954,8,8,2185.75,1757.6,1.0,0.75,1.75,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
555187,65,F,False,usa,winston-salem,2,0,8,104.625,112,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
555191,55,F,False,usa,new orleans,2,2,9,80.77777777777777,99,10.0,3204.2494594323043,9,9,1014.77,1557.0,1.5,0.5,4.0,1.5,0.2222222222222222,Occasional Booker,50th,2,3% Personal Discount valid 1 year
555193,51,M,True,usa,jacksonville,2,2,8,116.75,126,6.0,4864.857670468888,8,8,799.2449999999999,264.20000000000005,1.0,0.5,2.0,1.0,0.25,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
555203,65,F,False,usa,boston,2,2,9,119.88888888888889,145,0.0,0.0,9,9,0.0,3741.0,,,7.5,1.5,0.2222222222222222,Occasional Booker,60+,2,3% Personal Discount valid 1 year
555206,45,F,False,usa,riverside,2,5,8,83.375,90,8.0,7760.448598553294,8,8,1332.65,2622.0,1.0,0.5,3.6,1.0,0.625,Frequent Booker,40th,2,3% Personal Discount valid 1 year
555250,28,F,False,usa,san diego,2,1,8,64.5,69,3.0,3338.6318432778708,8,8,608.07,81.0,1.0,0.0,1.0,1.0,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
555257,29,F,True,usa,new york,2,3,6,112.83333333333333,90,13.0,6018.423406337912,6,6,985.9725,1237.0,1.0,0.6666666666666666,5.0,1.0,0.5,Occasional Booker,under 30,1,10% Discount for Next Booking valid 6 months
555275,60,F,False,usa,chicago,2,2,8,75.75,81,6.0,2668.71168872568,8,8,494.03,544.0,1.0,0.5,1.5,1.0,0.25,Occasional Booker,60+,1,10% Discount for Next Booking valid 6 months
555277,60,F,True,usa,oakland,2,1,9,125.33333333333333,153,3.0,4135.132324314866,9,9,760.9,428.0,1.0,1.0,1.0,1.0,0.1111111111111111,Low Booker,60+,2,3% Personal Discount valid 1 year
555299,53,F,False,usa,omaha,2,1,8,77.875,83,6.0,1302.246394673749,8,8,251.24,272.0,1.0,1.0,4.0,1.0,0.125,Low Booker,50th,1,10% Discount for Next Booking valid 6 months
555301,46,F,True,usa,des moines,2,4,8,118.0,127,8.0,5361.70173741566,8,8,741.77,2409.0,1.0,0.6666666666666666,2.75,1.25,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
555310,40,M,False,canada,toronto,2,5,6,175.66666666666666,142,18.0,5116.623028795255,6,6,930.29,2591.25,1.0,1.0,2.8,1.0,0.8333333333333334,Super Booker,40th,4,Free flight or hotel upgrade
555326,52,M,False,usa,atlanta,2,2,9,128.55555555555554,155,8.0,6166.49939644563,9,9,1107.9,821.0,1.0,0.5,2.5,1.0,0.2222222222222222,Occasional Booker,50th,3,One-time free breakfast for the entire stay
555334,27,F,False,usa,new orleans,2,1,9,148.0,178,2.0,1139.7649567943658,9,9,569.69,0.0,3.0,0.0,,,0.1111111111111111,Low Booker,under 30,2,3% Personal Discount valid 1 year
555418,77,F,False,usa,jacksonville,2,0,8,81.375,86,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
555428,54,F,True,usa,new york,2,3,8,100.5,108,7.0,7890.325044473113,8,8,2264.98,2417.0,1.5,0.5,4.0,1.3333333333333333,0.375,Occasional Booker,50th,2,3% Personal Discount valid 1 year
555478,31,F,False,usa,new york,2,3,8,130.875,140,16.0,9560.844202667959,8,8,1754.1365,3627.0,1.3333333333333333,0.3333333333333333,4.333333333333333,1.0,0.375,Occasional Booker,30th,3,One-time free breakfast for the entire stay
555484,40,F,False,usa,el paso,2,5,8,161.625,173,18.0,8097.497199273323,8,8,1454.2,6023.0,1.0,0.75,4.6,1.0,0.625,Frequent Booker,40th,3,One-time free breakfast for the entire stay
555492,52,F,False,usa,atlanta,2,2,8,103.5,111,3.0,2444.1992744819586,8,8,460.1,178.0,1.0,1.0,1.0,1.0,0.25,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
555499,44,F,True,canada,montreal,2,4,8,143.125,154,15.0,7533.987065087824,8,8,1362.5500000000002,2315.0,1.0,1.3333333333333333,3.25,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
555521,50,F,False,usa,tulsa,2,2,9,92.88888888888889,114,27.0,4617.761981024545,9,9,681.7975,7655.0,1.0,0.5,12.5,1.0,0.2222222222222222,Occasional Booker,50th,2,3% Personal Discount valid 1 year
555563,51,F,True,usa,stockton,2,4,9,146.77777777777777,177,11.0,3586.3912140956536,9,9,658.81,3011.85,1.0,0.6666666666666666,2.75,1.0,0.4444444444444444,Occasional Booker,50th,3,One-time free breakfast for the entire stay
555587,37,F,False,usa,miami,2,4,8,161.375,172,10.0,11135.957029484944,8,8,1801.9499999999998,2522.4,1.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,0.5,Occasional Booker,30th,3,One-time free breakfast for the entire stay
555600,44,F,False,usa,nashville,2,2,8,103.5,112,11.0,1866.0851170622204,8,8,326.27,4481.05,1.0,0.0,4.0,1.0,0.25,Occasional Booker,40th,2,3% Personal Discount valid 1 year
555648,42,M,False,usa,austin,2,5,9,202.11111111111111,243,14.0,10082.789956858187,9,9,1868.424,2475.6,1.2,0.4,3.0,1.2,0.5555555555555556,Frequent Booker,40th,3,One-time free breakfast for the entire stay
555656,32,F,False,usa,new york,2,0,8,66.5,70,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,30th,1,10% Discount for Next Booking valid 6 months
555698,52,M,False,usa,new york,2,2,6,95.83333333333333,77,4.0,4118.428877752119,6,6,688.675,337.0,1.0,0.0,1.5,1.0,0.3333333333333333,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
555710,48,F,False,canada,toronto,2,3,10,111.5,152,4.0,2526.4583290256255,10,10,575.5699999999999,4348.0,2.0,1.0,5.333333333333333,2.0,0.3,Occasional Booker,40th,2,3% Personal Discount valid 1 year
555712,71,F,False,usa,fresno,2,0,8,76.125,81,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
555751,41,F,False,canada,toronto,2,2,8,93.25,99,13.0,4855.985520150387,8,8,906.09,160.0,1.0,0.0,4.0,1.0,0.25,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
555770,46,F,True,usa,boston,2,4,8,111.5,119,4.0,2079.253089707533,8,8,234.744,2329.1,1.0,0.5,4.25,1.0,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
555773,23,F,False,usa,minneapolis,2,0,6,50.833333333333336,40,0.0,0.0,6,6,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
555782,57,F,True,usa,jacksonville,2,2,8,103.125,110,7.0,6691.757580364356,8,8,310.58,793.0,1.0,1.0,4.5,1.0,0.25,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
555784,36,M,True,usa,oklahoma city,2,3,8,88.0,96,11.0,3907.9808061547546,8,8,876.37,4738.0,1.5,0.0,6.0,1.3333333333333333,0.375,Occasional Booker,30th,2,3% Personal Discount valid 1 year
555796,56,F,False,usa,houston,2,4,8,117.875,126,14.0,6396.290989528412,8,8,1081.76,2884.0,1.0,0.0,4.5,1.25,0.5,Occasional Booker,50th,2,3% Personal Discount valid 1 year
555818,24,F,False,usa,cleveland,2,0,8,82.875,89,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
555850,51,F,True,usa,memphis,2,2,8,133.75,143,12.0,2060.667390896452,8,8,338.83,942.0,1.0,1.0,4.5,1.0,0.25,Occasional Booker,50th,2,3% Personal Discount valid 1 year
555852,46,F,False,usa,dallas,2,4,9,109.33333333333333,132,23.0,4885.815286340388,9,9,1269.49,7396.0,1.25,0.75,6.0,1.3333333333333333,0.4444444444444444,Occasional Booker,40th,2,3% Personal Discount valid 1 year
555894,47,F,False,usa,birmingham,2,4,9,104.33333333333333,127,3.0,5711.721938371729,9,9,1026.85,817.1,1.25,0.75,1.6666666666666667,1.3333333333333333,0.4444444444444444,Occasional Booker,40th,2,3% Personal Discount valid 1 year
555934,36,M,False,canada,quebec,2,3,9,91.11111111111111,109,9.0,5581.125153008148,9,9,933.9200000000001,1205.0,1.0,0.6666666666666666,2.0,1.0,0.3333333333333333,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
555960,70,F,False,usa,colorado springs,2,0,8,70.0,75,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
555990,75,F,False,usa,san francisco,2,1,8,94.0,101,0.0,0.0,8,8,0.0,548.0,,,4.0,1.0,0.125,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
555997,43,F,False,canada,montreal,2,7,8,183.0,197,26.0,12527.065592518808,8,8,2233.69,3852.1,1.0,0.2857142857142857,2.3333333333333335,1.0,0.875,Super Booker,40th,4,Free flight or hotel upgrade
556015,55,F,False,canada,toronto,2,3,8,205.125,221,11.0,1485.7671800246212,8,8,249.55,1222.0,1.0,0.6666666666666666,2.3333333333333335,1.0,0.375,Occasional Booker,50th,2,3% Personal Discount valid 1 year
556019,58,F,False,usa,indianapolis,2,3,9,105.77777777777777,126,11.0,4482.364306662316,9,9,801.83,1018.0,1.0,0.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
556043,19,F,False,usa,fort worth,2,1,8,67.875,73,3.0,1954.6697449975898,8,8,792.57,0.0,2.0,0.0,,,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
556052,38,F,False,canada,edmonton,2,3,8,93.5,101,11.0,6059.405281172493,8,8,1056.6815,888.0,1.0,0.3333333333333333,2.3333333333333335,1.0,0.375,Occasional Booker,30th,2,3% Personal Discount valid 1 year
556067,41,F,True,canada,toronto,2,5,8,134.0,144,30.0,7675.5804391177935,8,8,1252.72,4797.0,1.0,0.2,5.4,1.0,0.625,Frequent Booker,40th,3,One-time free breakfast for the entire stay
556111,51,M,True,usa,san antonio,2,3,8,110.75,119,18.0,4672.5675253873505,8,8,1415.7884999999999,7991.7,1.6666666666666667,0.3333333333333333,7.0,2.0,0.375,Occasional Booker,50th,2,3% Personal Discount valid 1 year
556119,42,F,False,usa,salt lake city,2,2,8,111.375,120,6.0,2555.957201746976,8,8,669.5699999999999,560.4,1.5,0.5,1.5,1.5,0.25,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
556127,35,F,False,usa,los angeles,2,3,8,176.875,191,13.0,8163.877830420512,8,8,1390.1,1194.0,1.0,0.6666666666666666,2.6666666666666665,1.0,0.375,Occasional Booker,30th,3,One-time free breakfast for the entire stay
